ID;Datetime;Latitude;Longitude;Temperature (Cº);Wind Speed (Km/H);Humidity (%);Risk factor;Surroundings;Distance (Mts)
8270;27/01/2024 10:20:00;-33.08064200000002;-71.530046;28;28;13;wastes;ground;70
8271;27/01/2024 10:30:00;-33.08064200000002;-71.535046;39;31;13;smoking;ground;11
8272;27/01/2024 10:40:00;-33.08064200000002;-71.54004599999999;40;31;11;illegal electricity connection;street;10
8273;27/01/2024 10:50:00;-33.08064200000002;-71.54504599999999;40;28;13;glass bottle;wood;41
8274;27/01/2024 11:00:00;-33.08064200000002;-71.55004599999998;39;25;15;papers;electric connection;219
8275;27/01/2024 11:10:00;-33.08064200000002;-71.55504599999998;40;32;15;grill on;road;21
8276;27/01/2024 11:20:00;-33.08064200000002;-71.56004599999997;41;32;13;papers;trash;211
8277;27/01/2024 11:30:00;-33.08064200000002;-71.56504599999997;41;29;15;wastes;street;50
8278;27/01/2024 11:40:00;-33.08064200000002;-71.57004599999996;41;29;15;dry grass;trash;5
8279;27/01/2024 11:50:00;-33.08064200000002;-71.57504599999996;40;32;17;wastes;highway;2
8280;27/01/2024 12:00:00;-33.08064200000002;-71.58004599999995;16;41;5;papers;trees;597
8281;27/01/2024 12:10:00;-33.08064200000002;-71.58504599999995;17;44;3;glass;ground;171
8282;27/01/2024 12:20:00;-33.08064200000002;-71.59004599999994;16;41;5;suspicious presence;dry grass;238
8283;27/01/2024 12:30:00;-33.08064200000002;-71.59504599999994;15;41;3;fire;ground;52
8284;27/01/2024 12:40:00;-33.08064200000002;-71.60004599999994;15;44;3;suspicious presence;fuel recipient;190
8285;27/01/2024 12:50:00;-33.08064200000002;-71.60504599999993;15;47;3;gas recipient;fuel recipient;124
8286;27/01/2024 13:00:00;-33.08064200000002;-71.61004599999993;14;44;5;none;trees;
8287;27/01/2024 13:10:00;-33.08064200000002;-71.61504599999992;15;44;7;grill on;trees;116
8288;27/01/2024 13:20:00;-33.08064200000002;-71.62004599999992;15;47;7;soldering;road;2
8289;27/01/2024 13:30:00;-33.08064200000002;-71.62504599999991;37;47;5;glass;street;56
8290;27/01/2024 13:40:00;-33.075642000000016;-71.62504599999991;37;51;5;bonfire;wood;54
8291;27/01/2024 13:50:00;-33.075642000000016;-71.62004599999992;38;51;7;wastes;tent;10
8292;27/01/2024 14:00:00;-33.075642000000016;-71.61504599999992;38;54;3;none;electric connection;
8293;27/01/2024 14:10:00;-33.075642000000016;-71.61004599999993;37;54;1;lit campfire;ground;65
8294;27/01/2024 14:20:00;-33.075642000000016;-71.60504599999993;37;54;-1;burning waste;house;342
8295;27/01/2024 14:30:00;-33.075642000000016;-71.60004599999994;38;50;-1;glass;electric connection;438
8296;27/01/2024 14:40:00;-33.075642000000016;-71.59504599999994;39;53;1;soldering;ground;87
8297;27/01/2024 14:50:00;-33.075642000000016;-71.59004599999994;39;56;-1;wood;street;63
8298;27/01/2024 15:00:00;-33.075642000000016;-71.58504599999995;24;59;-3;glass bottle;house;997
8299;27/01/2024 15:10:00;-33.075642000000016;-71.58004599999995;24;56;-5;wood;wood;31
8300;27/01/2024 15:20:00;-33.070642000000014;-71.58004599999995;24;27;-5;suspicious presence;highway;18
8301;27/01/2024 15:30:00;-33.070642000000014;-71.58504599999995;24;27;-7;none;wood;
8302;27/01/2024 15:40:00;-33.070642000000014;-71.59004599999994;25;24;-5;bonfire;dry grass;95
8303;27/01/2024 15:50:00;-33.070642000000014;-71.59504599999994;26;21;-3;papers;grass;11
8304;27/01/2024 16:00:00;-33.070642000000014;-71.60004599999994;26;24;47;bonfire;highway;149
8305;27/01/2024 16:10:00;-33.070642000000014;-71.60504599999993;27;47;45;grill on;fuel recipient;90
8306;27/01/2024 16:20:00;-33.070642000000014;-71.61004599999993;26;47;45;smoking;street;174
8307;27/01/2024 16:30:00;-33.070642000000014;-71.61504599999992;18;44;45;soldering;road;87
8308;27/01/2024 16:40:00;-33.070642000000014;-71.62004599999992;19;44;43;bonfire;ground;743
8309;27/01/2024 16:50:00;-33.070642000000014;-71.62504599999991;19;44;43;suspicious presence;trash;376
8310;27/01/2024 17:00:00;-33.06564200000001;-71.62504599999991;20;44;41;smoking;street;300
8311;27/01/2024 17:10:00;-33.06564200000001;-71.62004599999992;19;41;43;smoke;house;83
8312;27/01/2024 17:20:00;-33.06564200000001;-71.61504599999992;19;38;45;illegal electricity connection;street;54
8313;27/01/2024 17:30:00;-33.06564200000001;-71.61004599999993;20;35;43;wood;fuel recipient;863
8314;27/01/2024 17:40:00;-33.06564200000001;-71.60504599999993;19;32;45;gas recipient;fuel recipient;72
8315;27/01/2024 17:50:00;-33.06564200000001;-71.60004599999994;20;50;43;wood;fuel recipient;15
8316;27/01/2024 18:00:00;-33.06564200000001;-71.59504599999994;21;47;17;smoking;street;348
8317;27/01/2024 18:10:00;-33.06564200000001;-71.59004599999994;20;50;19;dry grass;wood;118
8318;27/01/2024 18:20:00;-33.06564200000001;-71.58504599999995;19;50;21;wastes;tent;51
8319;27/01/2024 18:30:00;-33.06564200000001;-71.58004599999995;18;50;21;glass bottle;grass;15
8320;27/01/2024 18:40:00;-33.06064200000001;-71.58004599999995;17;75;23;lit campfire;electric connection;41
8321;27/01/2024 18:50:00;-33.06064200000001;-71.58504599999995;16;78;25;papers;dry grass;22
8322;27/01/2024 19:00:00;-33.06064200000001;-71.59004599999994;15;75;27;wastes;fuel recipient;57
8323;27/01/2024 19:10:00;-33.06064200000001;-71.59504599999994;16;75;27;glass;tent;40
8324;27/01/2024 19:20:00;-33.06064200000001;-71.60004599999994;15;75;27;papers;road;21
8325;27/01/2024 19:30:00;-33.06064200000001;-71.60504599999993;25;100;29;grill on;electric connection;286
8326;27/01/2024 19:40:00;-33.06064200000001;-71.61004599999993;24;100;27;smoke;trees;25
8327;27/01/2024 19:50:00;-33.06064200000001;-71.61504599999992;23;100;29;illegal electricity connection;trash;398
8328;27/01/2024 20:00:00;-33.06064200000001;-71.62004599999992;24;100;53;lit campfire;street;198
8329;27/01/2024 20:10:00;-33.06064200000001;-71.62504599999991;24;103;53;illegal electricity connection;highway;80
8330;27/01/2024 20:20:00;-33.055642000000006;-71.62504599999991;24;49;55;suspicious presence;dry grass;83
8331;27/01/2024 20:30:00;-33.055642000000006;-71.62004599999992;24;49;57;grill on;grass;46
8332;27/01/2024 20:40:00;-33.055642000000006;-71.61504599999992;23;49;55;wood;street;436
8333;27/01/2024 20:50:00;-33.055642000000006;-71.61004599999993;24;46;57;glass bottle;tent;17
8334;27/01/2024 21:00:00;-33.055642000000006;-71.60504599999993;23;43;55;fire;wood;33
8335;27/01/2024 21:10:00;-33.055642000000006;-71.60004599999994;23;112;55;smoking;road;63
8336;27/01/2024 21:20:00;-33.055642000000006;-71.59504599999994;22;115;57;suspicious presence;fuel recipient;44
8337;27/01/2024 21:30:00;-33.055642000000006;-71.59004599999994;22;112;59;wastes;ground;892
8338;27/01/2024 21:40:00;-33.055642000000006;-71.58504599999995;23;112;61;none;wood;
8339;27/01/2024 21:50:00;-33.055642000000006;-71.58004599999995;22;112;59;dry grass;wood;880
8340;27/01/2024 22:00:00;-33.050642;-71.58004599999995;21;107;37;fire;dry grass;38
8341;27/01/2024 22:10:00;-33.050642;-71.58504599999995;21;110;35;grill on;electric connection;54
8342;27/01/2024 22:20:00;-33.050642;-71.59004599999994;22;107;37;lit campfire;trees;64
8343;27/01/2024 22:30:00;-33.050642;-71.59504599999994;38;104;35;fire;ground;19
8344;27/01/2024 22:40:00;-33.050642;-71.60004599999994;37;101;33;smoking;trash;12
8345;27/01/2024 22:50:00;-33.050642;-71.60504599999993;37;106;33;grill on;dry grass;28
8346;27/01/2024 23:00:00;-33.050642;-71.61004599999993;38;109;35;burning waste;trash;150
8347;27/01/2024 23:10:00;-33.050642;-71.61504599999992;39;109;35;burning waste;street;158
8348;27/01/2024 23:20:00;-33.050642;-71.62004599999992;38;112;33;burning waste;wood;50
8349;27/01/2024 23:30:00;-33.050642;-71.62504599999991;38;115;35;suspicious presence;road;61
8350;27/01/2024 23:40:00;-33.045642;-71.62504599999991;38;32;35;smoke;wood;52
8351;27/01/2024 23:50:00;-33.045642;-71.62004599999992;37;29;35;grill on;grass;12
8352;28/01/2024 00:00:00;-33.045642;-71.535046;37;32;3;smoking;tent;5
8353;28/01/2024 00:10:00;-33.045642;-71.530046;38;32;5;lit campfire;house;30
8354;28/01/2024 00:20:00;-33.045642;-71.525046;37;35;7;lighting a grill;wood;4
8355;28/01/2024 00:30:00;-33.045642;-71.52004600000001;37;42;7;suspicious presence;ground;158
8356;28/01/2024 00:40:00;-33.045642;-71.51504600000001;37;42;5;illegal electricity connection;highway;170
8357;28/01/2024 00:50:00;-33.045642;-71.51004600000002;37;39;7;grill on;dry grass;78
8358;28/01/2024 01:00:00;-33.045642;-71.50504600000002;36;36;9;smoking;trash;198
8359;28/01/2024 01:10:00;-33.045642;-71.50004600000003;37;33;11;smoking;road;1
8360;28/01/2024 01:20:00;-33.050642;-71.50004600000003;38;41;11;glass;street;58
8361;28/01/2024 01:30:00;-33.050642;-71.50504600000002;31;44;13;smoking;trees;65
8362;28/01/2024 01:40:00;-33.050642;-71.51004600000002;31;47;15;smoking;grass;149
8363;28/01/2024 01:50:00;-33.050642;-71.51504600000001;31;47;17;dry grass;trees;54
8364;28/01/2024 02:00:00;-33.050642;-71.52004600000001;31;47;9;gas recipient;highway;39
8365;28/01/2024 02:10:00;-33.050642;-71.525046;30;45;11;soldering;highway;7
8366;28/01/2024 02:20:00;-33.050642;-71.530046;29;45;9;dry grass;wood;20
8367;28/01/2024 02:30:00;-33.050642;-71.535046;30;48;7;none;highway;
8368;28/01/2024 02:40:00;-33.050642;-71.54004599999999;29;51;5;smoking;grass;61
8369;28/01/2024 02:50:00;-33.050642;-71.54504599999999;29;51;7;none;street;
8370;28/01/2024 03:00:00;-33.050642;-71.55004599999998;17;101;9;soldering;highway;25
8371;28/01/2024 03:10:00;-33.050642;-71.55504599999998;17;104;9;soldering;fuel recipient;23
8372;28/01/2024 03:20:00;-33.050642;-71.56004599999997;17;104;7;suspicious presence;house;171
8373;28/01/2024 03:30:00;-33.050642;-71.56504599999997;17;104;7;none;street;
8374;28/01/2024 03:40:00;-33.050642;-71.57004599999996;16;101;5;wood;street;6
8375;28/01/2024 03:50:00;-33.050642;-71.57504599999996;15;78;7;fire;highway;474
8376;28/01/2024 04:00:00;-33.050642;-71.58004599999995;14;75;56;wood;road;20
8377;28/01/2024 04:10:00;-33.050642;-71.58504599999995;13;72;56;soldering;trash;20
8378;28/01/2024 04:20:00;-33.050642;-71.59004599999994;13;69;58;lighting a grill;dry grass;29
8379;28/01/2024 04:30:00;-33.050642;-71.59504599999994;32;66;60;dry grass;house;26
8380;28/01/2024 04:40:00;-33.045642;-71.59504599999994;32;41;58;suspicious presence;grass;125
8381;28/01/2024 04:50:00;-33.045642;-71.59004599999994;33;41;58;fire;ground;10
8382;28/01/2024 05:00:00;-33.045642;-71.58504599999995;33;44;60;none;road;
8383;28/01/2024 05:10:00;-33.045642;-71.58004599999995;32;41;62;suspicious presence;wood;4
8384;28/01/2024 05:20:00;-33.045642;-71.57504599999996;33;41;60;burning waste;house;34
8385;28/01/2024 05:30:00;-33.045642;-71.57004599999996;33;59;60;gas recipient;grass;305
8386;28/01/2024 05:40:00;-33.045642;-71.56504599999997;32;62;60;smoking;road;22
8387;28/01/2024 05:50:00;-33.045642;-71.56004599999997;31;59;60;wastes;house;279
8388;28/01/2024 06:00:00;-33.045642;-71.55504599999998;40;62;2;suspicious presence;fuel recipient;4
8389;28/01/2024 06:10:00;-33.045642;-71.55004599999998;39;62;4;lighting a grill;road;140
8390;28/01/2024 06:20:00;-33.040642;-71.55004599999998;38;27;6;lit campfire;tent;85
8391;28/01/2024 06:30:00;-33.040642;-71.55504599999998;38;24;6;lit campfire;fuel recipient;727
8392;28/01/2024 06:40:00;-33.040642;-71.56004599999997;37;21;4;gas recipient;street;1
8393;28/01/2024 06:50:00;-33.040642;-71.56504599999997;36;18;2;illegal electricity connection;road;18
8394;28/01/2024 07:00:00;-33.040642;-71.57004599999996;36;15;2;gas recipient;trash;86
8395;28/01/2024 07:10:00;-33.040642;-71.57504599999996;35;82;0;glass;grass;82
8396;28/01/2024 07:20:00;-33.040642;-71.58004599999995;36;82;-2;papers;road;218
8397;28/01/2024 07:30:00;-33.040642;-71.58504599999995;30;79;0;lit campfire;grass;709
8398;28/01/2024 07:40:00;-33.040642;-71.59004599999994;29;76;2;glass bottle;ground;258
8399;28/01/2024 07:50:00;-33.040642;-71.59504599999994;29;73;2;gas recipient;dry grass;64
8400;28/01/2024 08:00:00;-33.035641999999996;-71.59504599999994;30;38;55;smoking;electric connection;834
8401;28/01/2024 08:10:00;-33.035641999999996;-71.59004599999994;29;41;55;none;fuel recipient;
8402;28/01/2024 08:20:00;-33.035641999999996;-71.58504599999995;30;44;53;suspicious presence;electric connection;58
8403;28/01/2024 08:30:00;-33.035641999999996;-71.58004599999995;30;44;53;fire;ground;91
8404;28/01/2024 08:40:00;-33.035641999999996;-71.57504599999996;29;47;55;smoking;grass;3
8405;28/01/2024 08:50:00;-33.035641999999996;-71.57004599999996;28;21;55;lit campfire;grass;564
8406;28/01/2024 09:00:00;-33.035641999999996;-71.56504599999997;15;24;53;papers;highway;44
8407;28/01/2024 09:10:00;-33.035641999999996;-71.56004599999997;16;27;55;wastes;electric connection;85
8408;28/01/2024 09:20:00;-33.035641999999996;-71.55504599999998;17;30;57;wastes;wood;140
8409;28/01/2024 09:30:00;-33.035641999999996;-71.55004599999998;16;30;59;lit campfire;trees;61
8410;28/01/2024 09:40:00;-33.03064199999999;-71.55004599999998;16;83;57;grill on;trees;412
8411;28/01/2024 09:50:00;-33.03064199999999;-71.55504599999998;16;83;57;bonfire;fuel recipient;136
8412;28/01/2024 10:00:00;-33.03064199999999;-71.56004599999997;16;83;29;glass bottle;wood;121
8413;28/01/2024 10:10:00;-33.03064199999999;-71.56504599999997;16;83;31;none;electric connection;
8414;28/01/2024 10:20:00;-33.03064199999999;-71.57004599999996;15;80;29;dry grass;road;69
8415;28/01/2024 10:30:00;-33.03064199999999;-71.57504599999996;15;110;27;none;ground;
8416;28/01/2024 10:40:00;-33.03064199999999;-71.58004599999995;16;107;29;grill on;house;20
8417;28/01/2024 10:50:00;-33.03064199999999;-71.58504599999995;17;110;27;glass;trash;224
8418;28/01/2024 11:00:00;-33.03064199999999;-71.59004599999994;16;107;29;fire;tent;890
8419;28/01/2024 11:10:00;-33.03064199999999;-71.59504599999994;16;110;27;soldering;dry grass;355
8420;28/01/2024 11:20:00;-33.02564199999999;-71.59504599999994;17;51;27;lighting a grill;fuel recipient;90
8421;28/01/2024 11:30:00;-33.02564199999999;-71.59004599999994;17;51;29;glass bottle;dry grass;76
8422;28/01/2024 11:40:00;-33.02564199999999;-71.58504599999995;18;51;29;papers;house;942
8423;28/01/2024 11:50:00;-33.02564199999999;-71.58004599999995;18;51;29;wood;road;885
8424;28/01/2024 12:00:00;-33.02564199999999;-71.57504599999996;30;51;53;suspicious presence;house;218
8425;28/01/2024 12:10:00;-33.02564199999999;-71.57004599999996;31;73;51;grill on;trees;100
8426;28/01/2024 12:20:00;-33.02564199999999;-71.56504599999997;32;70;53;smoke;electric connection;348
8427;28/01/2024 12:30:00;-33.02564199999999;-71.56004599999997;33;67;55;burning waste;road;23
8428;28/01/2024 12:40:00;-33.02564199999999;-71.55504599999998;33;64;55;glass bottle;trees;105
8429;28/01/2024 12:50:00;-33.02564199999999;-71.55004599999998;33;67;55;papers;grass;120
8430;28/01/2024 13:00:00;-33.02064199999999;-71.55004599999998;34;114;55;suspicious presence;road;44
8431;28/01/2024 13:10:00;-33.02064199999999;-71.55504599999998;34;114;53;glass bottle;ground;15
8432;28/01/2024 13:20:00;-33.02064199999999;-71.56004599999997;33;117;53;glass bottle;road;129
8433;28/01/2024 13:30:00;-33.02064199999999;-71.56504599999997;18;117;55;lit campfire;house;43
8434;28/01/2024 13:40:00;-33.02064199999999;-71.57004599999996;18;120;55;lighting a grill;grass;79
8435;28/01/2024 13:50:00;-33.02064199999999;-71.57504599999996;17;103;55;suspicious presence;grass;132
8436;28/01/2024 14:00:00;-33.02064199999999;-71.58004599999995;17;103;2;glass bottle;wood;76
8437;28/01/2024 14:10:00;-33.02064199999999;-71.58504599999995;16;106;0;burning waste;house;412
8438;28/01/2024 14:20:00;-33.02064199999999;-71.59004599999994;15;106;2;glass;trees;100
8439;28/01/2024 14:30:00;-33.02064199999999;-71.59504599999994;15;103;2;glass bottle;dry grass;147
8440;28/01/2024 14:40:00;-33.015641999999986;-71.59504599999994;15;72;0;none;street;
8441;28/01/2024 14:50:00;-33.015641999999986;-71.59004599999994;16;75;-2;burning waste;house;2
8442;28/01/2024 15:00:00;-33.015641999999986;-71.58504599999995;40;78;0;grill on;house;83
8443;28/01/2024 15:10:00;-33.015641999999986;-71.58004599999995;40;78;0;wastes;tent;82
8444;28/01/2024 15:20:00;-33.015641999999986;-71.57504599999996;41;81;-2;lighting a grill;grass;28
8445;28/01/2024 15:30:00;-33.015641999999986;-71.57004599999996;40;72;-4;wood;fuel recipient;138
8446;28/01/2024 15:40:00;-33.015641999999986;-71.56504599999997;39;69;-2;bonfire;road;179
8447;28/01/2024 15:50:00;-33.015641999999986;-71.56004599999997;40;72;-2;glass;ground;39
8448;28/01/2024 16:00:00;-33.015641999999986;-71.55504599999998;41;69;51;bonfire;highway;33
8449;28/01/2024 16:10:00;-33.015641999999986;-71.55004599999998;42;66;51;dry grass;dry grass;274
8450;28/01/2024 16:20:00;-33.01064199999998;-71.55004599999998;41;26;49;bonfire;house;341
8451;28/01/2024 16:30:00;-33.01064199999998;-71.55504599999998;24;26;51;glass bottle;street;49
8452;28/01/2024 16:40:00;-33.01064199999998;-71.56004599999997;25;29;53;illegal electricity connection;electric connection;124
8453;28/01/2024 16:50:00;-33.01064199999998;-71.56504599999997;25;29;53;grill on;dry grass;25
8454;28/01/2024 17:00:00;-33.01064199999998;-71.57004599999996;24;26;55;gas recipient;tent;455
8455;28/01/2024 17:10:00;-33.01064199999998;-71.57504599999996;25;30;53;none;highway;
8456;28/01/2024 17:20:00;-33.01064199999998;-71.58004599999995;24;27;55;dry grass;dry grass;41
8457;28/01/2024 17:30:00;-33.01064199999998;-71.58504599999995;25;30;57;illegal electricity connection;road;807
8458;28/01/2024 17:40:00;-33.01064199999998;-71.59004599999994;24;27;55;suspicious presence;road;260
8459;28/01/2024 17:50:00;-33.01064199999998;-71.59504599999994;25;30;57;dry grass;grass;199
8460;28/01/2024 18:00:00;-33.01064199999998;-71.60004599999994;26;66;15;none;ground;
8461;28/01/2024 18:10:00;-33.01064199999998;-71.60504599999993;27;66;17;glass bottle;trash;3
8462;28/01/2024 18:20:00;-33.01064199999998;-71.61004599999993;27;69;17;wastes;grass;9
8463;28/01/2024 18:30:00;-33.01064199999998;-71.61504599999992;27;66;19;soldering;road;25
8464;28/01/2024 18:40:00;-33.01064199999998;-71.62004599999992;26;69;21;wood;highway;10
8465;28/01/2024 18:50:00;-33.01064199999998;-71.62504599999991;27;73;21;illegal electricity connection;trees;3
8466;28/01/2024 19:00:00;-33.01064199999998;-71.63004599999991;27;70;19;gas recipient;street;65
8467;28/01/2024 19:10:00;-33.01064199999998;-71.6350459999999;26;73;21;papers;highway;465
8468;28/01/2024 19:20:00;-33.01064199999998;-71.6400459999999;26;73;19;lighting a grill;trees;334
8469;28/01/2024 19:30:00;-33.01064199999998;-71.6450459999999;21;70;19;glass;wood;87
8470;28/01/2024 19:40:00;-33.015641999999986;-71.6450459999999;21;114;17;burning waste;grass;160
8471;28/01/2024 19:50:00;-33.015641999999986;-71.6400459999999;22;117;17;bonfire;street;7
8472;28/01/2024 20:00:00;-33.015641999999986;-71.6350459999999;21;120;4;wood;highway;300
8473;28/01/2024 20:10:00;-33.015641999999986;-71.63004599999991;20;120;6;dry grass;road;21
8474;28/01/2024 20:20:00;-33.015641999999986;-71.62504599999991;20;123;6;suspicious presence;fuel recipient;28
8475;28/01/2024 20:30:00;-33.015641999999986;-71.62004599999992;21;39;4;smoking;street;76
8476;28/01/2024 20:40:00;-33.015641999999986;-71.61504599999992;22;42;6;lighting a grill;street;3
8477;28/01/2024 20:50:00;-33.015641999999986;-71.61004599999993;22;45;4;suspicious presence;fuel recipient;297
8478;28/01/2024 21:00:00;-33.015641999999986;-71.60504599999993;33;48;6;wood;road;4
8479;28/01/2024 21:10:00;-33.015641999999986;-71.60004599999994;34;45;6;grill on;fuel recipient;338
8480;28/01/2024 21:20:00;-33.02064199999999;-71.60004599999994;34;106;4;none;trees;
8481;28/01/2024 21:30:00;-33.02064199999999;-71.60504599999993;33;106;6;dry grass;road;220
8482;28/01/2024 21:40:00;-33.02064199999999;-71.61004599999993;32;103;4;dry grass;ground;16
8483;28/01/2024 21:50:00;-33.02064199999999;-71.61504599999992;32;103;2;soldering;street;247
8484;28/01/2024 22:00:00;-33.02064199999999;-71.62004599999992;32;100;1;soldering;ground;122
8485;28/01/2024 22:10:00;-33.02064199999999;-71.62504599999991;31;107;1;bonfire;trees;71
8486;28/01/2024 22:20:00;-33.02064199999999;-71.63004599999991;32;110;1;smoke;wood;101
8487;28/01/2024 22:30:00;-33.02064199999999;-71.6350459999999;27;107;3;papers;road;48
8488;28/01/2024 22:40:00;-33.02064199999999;-71.6400459999999;28;110;3;smoking;house;470
8489;28/01/2024 22:50:00;-33.02064199999999;-71.6450459999999;29;113;3;suspicious presence;electric connection;14
8490;28/01/2024 23:00:00;-33.02564199999999;-71.6450459999999;30;26;3;wastes;ground;22
8491;28/01/2024 23:10:00;-33.02564199999999;-71.6400459999999;29;26;1;soldering;ground;209
8492;28/01/2024 23:20:00;-33.02564199999999;-71.6350459999999;28;29;3;glass;dry grass;118
8493;28/01/2024 23:30:00;-33.02564199999999;-71.63004599999991;29;26;5;glass;trash;24
8494;28/01/2024 23:40:00;-33.02564199999999;-71.62504599999991;29;26;7;burning waste;tent;97
8495;28/01/2024 23:50:00;-33.02564199999999;-71.62004599999992;29;78;9;lit campfire;trash;107
8496;29/01/2024 00:00:00;-33.045642;-71.535046;36;81;17;lit campfire;highway;8
8497;29/01/2024 00:10:00;-33.045642;-71.530046;37;78;19;smoking;fuel recipient;171
8498;29/01/2024 00:20:00;-33.045642;-71.525046;37;78;21;illegal electricity connection;house;82
8499;29/01/2024 00:30:00;-33.045642;-71.52004600000001;37;81;19;dry grass;electric connection;188
8500;29/01/2024 00:40:00;-33.050642;-71.52004600000001;38;47;19;gas recipient;trash;60
8501;29/01/2024 00:50:00;-33.050642;-71.525046;37;44;21;fire;street;24
8502;29/01/2024 01:00:00;-33.050642;-71.530046;37;47;21;dry grass;tent;346
8503;29/01/2024 01:10:00;-33.050642;-71.535046;37;44;19;none;house;
8504;29/01/2024 01:20:00;-33.050642;-71.54004599999999;38;41;19;dry grass;wood;54
8505;29/01/2024 01:30:00;-33.050642;-71.54504599999999;21;46;19;smoking;house;57
8506;29/01/2024 01:40:00;-33.050642;-71.55004599999998;20;49;21;bonfire;wood;86
8507;29/01/2024 01:50:00;-33.050642;-71.55504599999998;21;49;21;papers;trash;1
8508;29/01/2024 02:00:00;-33.050642;-71.56004599999997;22;52;17;smoke;house;325
8509;29/01/2024 02:10:00;-33.050642;-71.56504599999997;22;55;19;fire;grass;15
8510;29/01/2024 02:20:00;-33.055642000000006;-71.56504599999997;21;55;17;fire;trees;106
8511;29/01/2024 02:30:00;-33.055642000000006;-71.56004599999997;22;55;17;lit campfire;wood;76
8512;29/01/2024 02:40:00;-33.055642000000006;-71.55504599999998;23;52;15;glass bottle;street;53
8513;29/01/2024 02:50:00;-33.055642000000006;-71.55004599999998;24;49;15;lit campfire;electric connection;242
8514;29/01/2024 03:00:00;-33.055642000000006;-71.54504599999999;30;49;17;none;trees;
8515;29/01/2024 03:10:00;-33.055642000000006;-71.54004599999999;31;26;19;suspicious presence;dry grass;72
8516;29/01/2024 03:20:00;-33.055642000000006;-71.535046;31;29;17;dry grass;ground;446
8517;29/01/2024 03:30:00;-33.055642000000006;-71.530046;32;26;17;glass bottle;fuel recipient;664
8518;29/01/2024 03:40:00;-33.055642000000006;-71.525046;33;26;19;grill on;grass;87
8519;29/01/2024 03:50:00;-33.055642000000006;-71.52004600000001;33;23;17;lighting a grill;trees;96
8520;29/01/2024 04:00:00;-33.06064200000001;-71.52004600000001;33;109;36;none;road;
8521;29/01/2024 04:10:00;-33.06064200000001;-71.525046;34;112;38;suspicious presence;electric connection;331
8522;29/01/2024 04:20:00;-33.06064200000001;-71.530046;33;112;38;smoke;highway;23
8523;29/01/2024 04:30:00;-33.06064200000001;-71.535046;32;115;40;illegal electricity connection;wood;12
8524;29/01/2024 04:40:00;-33.06064200000001;-71.54004599999999;33;112;38;smoking;highway;23
8525;29/01/2024 04:50:00;-33.06064200000001;-71.54504599999999;33;92;36;wastes;dry grass;78
8526;29/01/2024 05:00:00;-33.06064200000001;-71.55004599999998;34;89;38;dry grass;trees;16
8527;29/01/2024 05:10:00;-33.06064200000001;-71.55504599999998;34;86;38;bonfire;road;2
8528;29/01/2024 05:20:00;-33.06064200000001;-71.56004599999997;33;89;40;burning waste;road;12
8529;29/01/2024 05:30:00;-33.06064200000001;-71.56504599999997;34;89;40;glass bottle;wood;282
8530;29/01/2024 05:40:00;-33.06564200000001;-71.56504599999997;35;120;40;glass;fuel recipient;8
8531;29/01/2024 05:50:00;-33.06564200000001;-71.56004599999997;34;117;38;fire;fuel recipient;40
8532;29/01/2024 06:00:00;-33.06564200000001;-71.55504599999998;32;117;30;illegal electricity connection;ground;9
8533;29/01/2024 06:10:00;-33.06564200000001;-71.55004599999998;32;114;30;none;ground;
8534;29/01/2024 06:20:00;-33.06564200000001;-71.54504599999999;32;114;32;soldering;road;26
8535;29/01/2024 06:30:00;-33.06564200000001;-71.54004599999999;31;36;30;glass;ground;116
8536;29/01/2024 06:40:00;-33.06564200000001;-71.535046;30;36;30;fire;highway;640
8537;29/01/2024 06:50:00;-33.06564200000001;-71.530046;30;39;32;glass;electric connection;81
8538;29/01/2024 07:00:00;-33.06564200000001;-71.525046;31;42;34;illegal electricity connection;house;4
8539;29/01/2024 07:10:00;-33.06564200000001;-71.52004600000001;32;39;32;grill on;wood;147
8540;29/01/2024 07:20:00;-33.070642000000014;-71.52004600000001;32;104;34;papers;highway;23
8541;29/01/2024 07:30:00;-33.070642000000014;-71.525046;29;104;36;suspicious presence;street;17
8542;29/01/2024 07:40:00;-33.070642000000014;-71.530046;30;107;34;suspicious presence;ground;7
8543;29/01/2024 07:50:00;-33.070642000000014;-71.535046;29;107;32;illegal electricity connection;house;50
8544;29/01/2024 08:00:00;-33.070642000000014;-71.54004599999999;30;110;49;lighting a grill;grass;25
8545;29/01/2024 08:10:00;-33.070642000000014;-71.54504599999999;29;123;47;dry grass;electric connection;305
8546;29/01/2024 08:20:00;-33.070642000000014;-71.55004599999998;28;123;45;glass;wood;63
8547;29/01/2024 08:30:00;-33.070642000000014;-71.55504599999998;28;120;45;soldering;electric connection;28
8548;29/01/2024 08:40:00;-33.070642000000014;-71.56004599999997;29;120;47;lit campfire;wood;41
8549;29/01/2024 08:50:00;-33.070642000000014;-71.56504599999997;28;117;49;smoke;tent;126
8550;29/01/2024 09:00:00;-33.070642000000014;-71.57004599999996;19;87;51;wastes;tent;223
8551;29/01/2024 09:10:00;-33.070642000000014;-71.57504599999996;20;90;49;papers;road;12
8552;29/01/2024 09:20:00;-33.070642000000014;-71.58004599999995;20;93;51;illegal electricity connection;dry grass;69
8553;29/01/2024 09:30:00;-33.070642000000014;-71.58504599999995;21;96;51;lit campfire;grass;21
